-4.988547265529632568e-01,1.648030579090118408e-01,-1.127994060516357422e+00,1.000000000000000000e+00,1.000000000000000000e+00,7.683821213232977509e-01
4.725536704063415527e-02,-6.130668520927429199e-01,2.616475224494934082e-01,4.159999999999999809e-02,0.000000000000000000e+00,0.000000000000000000e+00
-2.210007607936859131e-01,-6.069271564483642578e-01,1.856854110956192017e-01,4.159999999999999809e-02,0.000000000000000000e+00,0.000000000000000000e+00
-9.522706866264343262e-01,-9.706006050109863281e-01,-4.325180780142545700e-03,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-8.285591006278991699e-01,-7.089717984199523926e-01,2.357655465602874756e-01,1.000000000000000000e+00,1.000000000000000000e+00,5.985290102937161905e-01
-8.210788369178771973e-01,1.035292387008666992e+00,-2.098913669586181641e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-7.623856663703918457e-01,-8.262849450111389160e-01,-7.486385703086853027e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-1.283211946487426758e+00,-2.072865962982177734e+00,3.769167363643646240e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-2.150567173957824707e-01,-5.913126468658447266e-01,-6.044995784759521484e-01,4.159999999999999809e-02,0.000000000000000000e+00,0.000000000000000000e+00
-7.660710811614990234e-02,-9.719703793525695801e-01,6.693246364593505859e-01,4.159999999999999809e-02,0.000000000000000000e+00,0.000000000000000000e+00
-8.128919005393981934e-01,-1.574203222990036011e-01,-1.511149764060974121e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-2.095927149057388306e-01,-5.233042240142822266e-01,-4.351889789104461670e-01,4.159999999999999809e-02,0.000000000000000000e+00,0.000000000000000000e+00
-8.619522452354431152e-01,4.573839008808135986e-01,-1.708235144615173340e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-8.905433416366577148e-01,-1.714702129364013672e+00,4.270888268947601318e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-2.310293316841125488e-01,-1.920533627271652222e-01,-1.935443878173828125e-01,4.159999999999999809e-02,0.000000000000000000e+00,0.000000000000000000e+00
-9.178184717893600464e-02,2.177818566560745239e-01,-5.820657610893249512e-01,4.159999999999999809e-02,0.000000000000000000e+00,0.000000000000000000e+00
-5.648169517517089844e-01,-9.314283728599548340e-01,1.559398602694272995e-02,1.000000000000000000e+00,1.000000000000000000e+00,5.830878183819359073e-01
-8.020297884941101074e-01,-3.310303986072540283e-01,-8.241254687309265137e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-1.355604410171508789e+00,-1.763319969177246094e+00,9.478578716516494751e-02,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-1.018243670463562012e+00,-2.146691322326660156e+00,1.889416761696338654e-02,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.107090413570404053e-01,-4.807851910591125488e-01,-2.390934973955154419e-01,4.159999999999999809e-02,0.000000000000000000e+00,0.000000000000000000e+00
-6.187428832054138184e-01,-1.309154033660888672e+00,1.206683740019798279e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-5.078456997871398926e-01,-4.252354800701141357e-01,-3.543864786624908447e-01,4.159999999999999809e-02,0.000000000000000000e+00,0.000000000000000000e+00
-4.224947690963745117e-01,-3.056865036487579346e-01,1.349422335624694824e-01,4.159999999999999809e-02,0.000000000000000000e+00,0.000000000000000000e+00
-7.687382400035858154e-02,-4.120064675807952881e-01,-1.610636413097381592e-01,4.159999999999999809e-02,0.000000000000000000e+00,0.000000000000000000e+00
-2.915125489234924316e-01,-6.529911160469055176e-01,-3.387061655521392822e-01,4.159999999999999809e-02,0.000000000000000000e+00,0.000000000000000000e+00
-1.166075944900512695e+00,-2.098419427871704102e+00,3.164151310920715332e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-5.476309657096862793e-01,6.296803355216979980e-01,-1.451728224754333496e+00,1.000000000000000000e+00,1.000000000000000000e+00,7.838233132350779231e-01
-5.565421581268310547e-01,1.832001656293869019e-01,-1.427479267120361328e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-4.769518673419952393e-01,-4.089271128177642822e-01,-7.660764455795288086e-01,1.000000000000000000e+00,1.000000000000000000e+00,8.919116566175389060e-01
-6.546278595924377441e-01,8.412555456161499023e-01,-1.775360345840454102e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-6.577333807945251465e-01,-9.721441268920898438e-01,1.873174160718917847e-01,1.000000000000000000e+00,1.000000000000000000e+00,5.367642426465955019e-01
1.545204874128103256e-02,5.153952538967132568e-02,-4.350598454475402832e-01,4.159999999999999809e-02,0.000000000000000000e+00,0.000000000000000000e+00
-4.032633900642395020e-01,-5.727420449256896973e-01,-1.195829436182975769e-01,4.159999999999999809e-02,0.000000000000000000e+00,0.000000000000000000e+00
-1.212694644927978516e+00,-1.986348390579223633e+00,3.607216104865074158e-02,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-3.770148754119873047e-01,2.460677623748779297e-01,-9.799067974090576172e-01,4.159999999999999809e-02,0.000000000000000000e+00,0.000000000000000000e+00
-5.124093294143676758e-01,-8.766245245933532715e-01,3.571960330009460449e-02,8.548926803003531472e-01,0.000000000000000000e+00,0.000000000000000000e+00
-5.460012555122375488e-01,-6.189892888069152832e-01,3.026888072490692139e-01,4.159999999999999809e-02,0.000000000000000000e+00,0.000000000000000000e+00
-6.566635370254516602e-01,-5.767873525619506836e-01,-1.290415674448013306e-01,1.000000000000000000e+00,8.225486412996344532e-01,0.000000000000000000e+00
-4.915225505828857422e-02,-4.776887893676757812e-01,1.612200289964675903e-01,4.159999999999999809e-02,0.000000000000000000e+00,0.000000000000000000e+00
-1.269710808992385864e-01,-6.470898985862731934e-01,1.075847912579774857e-02,4.159999999999999809e-02,0.000000000000000000e+00,0.000000000000000000e+00
-9.193462133407592773e-01,-1.644065618515014648e+00,2.517624199390411377e-02,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-4.088977873325347900e-01,-2.001629322767257690e-01,-6.736677885055541992e-01,4.159999999999999809e-02,0.000000000000000000e+00,0.000000000000000000e+00
-5.939077138900756836e-01,-5.932890251278877258e-02,-8.764734864234924316e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.691176161764396557e-01
-1.111056327819824219e+00,-1.422989726066589355e+00,3.387486934661865234e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-7.466381192207336426e-01,2.138503044843673706e-01,-1.451971411705017090e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-3.271294832229614258e-01,-1.048554658889770508e+00,6.039887294173240662e-02,4.159999999999999809e-02,0.000000000000000000e+00,0.000000000000000000e+00
-2.942612767219543457e-01,-6.571800261735916138e-02,-4.661334455013275146e-01,4.159999999999999809e-02,0.000000000000000000e+00,0.000000000000000000e+00
-6.695852875709533691e-01,-1.268236279487609863e+00,-1.302138864994049072e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-1.536384344100952148e+00,-1.993644237518310547e+00,2.833042442798614502e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-7.162902951240539551e-01,-9.827995896339416504e-01,3.478676378726959229e-01,1.000000000000000000e+00,1.000000000000000000e+00,3.977935154405741747e-01
-8.392985463142395020e-01,-5.552853345870971680e-01,-6.984397172927856445e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-1.357039928436279297e+00,-1.732431769371032715e+00,3.913820981979370117e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-3.092615902423858643e-01,-1.047425270080566406e+00,-3.865315765142440796e-02,4.159999999999999809e-02,0.000000000000000000e+00,0.000000000000000000e+00
-4.252126514911651611e-01,8.047346770763397217e-02,-8.123668432235717773e-01,4.159999999999999809e-02,0.000000000000000000e+00,0.000000000000000000e+00
-2.285165488719940186e-01,-5.059889554977416992e-01,-4.013581275939941406e-01,4.159999999999999809e-02,0.000000000000000000e+00,0.000000000000000000e+00
-8.717769980430603027e-01,2.293120604008436203e-03,-1.619921565055847168e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-6.575837731361389160e-01,6.832508444786071777e-01,-1.504164338111877441e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.845588080882198279e-01
7.325452566146850586e-02,-5.224905610084533691e-01,1.536026149988174438e-01,4.159999999999999809e-02,0.000000000000000000e+00,0.000000000000000000e+00
-1.152429699897766113e+00,-1.477420806884765625e+00,5.002046236768364906e-04,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-4.882233738899230957e-01,-6.398096084594726562e-01,-1.538878232240676880e-01,4.159999999999999809e-02,0.000000000000000000e+00,0.000000000000000000e+00
-8.979921936988830566e-01,7.949456572532653809e-01,-2.056862354278564453e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-1.098523959517478943e-01,-2.142170667648315430e-01,-4.069465398788452148e-01,4.159999999999999809e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.371366351842880249e-02,-1.397585123777389526e-01,-2.332942634820938110e-01,4.159999999999999809e-02,0.000000000000000000e+00,0.000000000000000000e+00
-3.449711501598358154e-01,-1.437698602676391602e-01,-1.118188053369522095e-01,4.159999999999999809e-02,0.000000000000000000e+00,0.000000000000000000e+00
-1.760743260383605957e-01,-7.595960497856140137e-01,4.579347372055053711e-01,4.159999999999999809e-02,0.000000000000000000e+00,0.000000000000000000e+00
-7.567704916000366211e-01,-6.532052159309387207e-02,-1.127937197685241699e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-6.448327302932739258e-01,1.651844009757041931e-02,-1.585748434066772461e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-6.004560589790344238e-01,-3.745138645172119141e-01,-4.865870475769042969e-01,1.000000000000000000e+00,1.000000000000000000e+00,6.294113941172764237e-01
-6.671847105026245117e-01,-1.165562748908996582e+00,7.329548895359039307e-02,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-3.840462490916252136e-02,-3.500864803791046143e-01,6.412970274686813354e-02,4.159999999999999809e-02,0.000000000000000000e+00,0.000000000000000000e+00
-4.884471297264099121e-01,-6.308093070983886719e-01,-4.261392652988433838e-01,1.000000000000000000e+00,1.000000000000000000e+00,8.301468889704183285e-01
-7.773380875587463379e-01,-6.353354454040527344e-01,2.067696116864681244e-02,1.000000000000000000e+00,1.000000000000000000e+00,3.360287477934535971e-01
-9.709151983261108398e-01,-1.243623495101928711e+00,3.499344885349273682e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-7.108837962150573730e-01,-8.431981801986694336e-01,1.807928681373596191e-01,1.000000000000000000e+00,1.000000000000000000e+00,8.896967720497117593e-02
-6.102469563484191895e-02,-8.394119739532470703e-01,1.193137764930725098e-01,4.159999999999999809e-02,0.000000000000000000e+00,0.000000000000000000e+00
-7.588676214218139648e-01,-1.010242462158203125e+00,2.599366195499897003e-02,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-1.030795812606811523e+00,-1.962285995483398438e+00,1.595289558172225952e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-4.579955935478210449e-01,-8.500207215547561646e-02,-6.574854850769042969e-01,4.159999999999999809e-02,0.000000000000000000e+00,0.000000000000000000e+00
-9.487546682357788086e-01,6.293871998786926270e-01,-2.102431058883666992e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-8.377808332443237305e-01,-1.297218680381774902e+00,3.590768873691558838e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-5.341010689735412598e-01,-7.717648744583129883e-01,-1.742290407419204712e-01,1.000000000000000000e+00,8.328427422187791862e-01,0.000000000000000000e+00
-5.658785104751586914e-01,-7.255628108978271484e-01,-8.251541256904602051e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-6.014813184738159180e-01,4.079478085041046143e-01,-1.365752458572387695e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.536764242646595946e-01
-3.654945790767669678e-01,-6.383695602416992188e-01,1.454188823699951172e-01,4.159999999999999809e-02,0.000000000000000000e+00,0.000000000000000000e+00
-6.478505730628967285e-01,4.848941564559936523e-01,-1.642722487449645996e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.845588080882198279e-01
-1.070112586021423340e+00,-1.125430703163146973e+00,1.123162731528282166e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-5.239914059638977051e-01,-9.091783761978149414e-01,-2.416784465312957764e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.227940404410992503e-01
1.552775353193283081e-01,-8.689953088760375977e-01,4.542073011398315430e-01,4.159999999999999809e-02,0.000000000000000000e+00,0.000000000000000000e+00
-7.317178249359130859e-01,-6.173949241638183594e-01,1.482470482587814331e-01,4.159999999999999809e-02,0.000000000000000000e+00,0.000000000000000000e+00
-9.670113027095794678e-02,-6.553470492362976074e-01,1.577189266681671143e-01,4.159999999999999809e-02,0.000000000000000000e+00,0.000000000000000000e+00
-6.908698081970214844e-01,6.945810317993164062e-01,-1.761530518531799316e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-8.205733299255371094e-01,-1.804832339286804199e+00,1.316852718591690063e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-1.413922429084777832e+00,-2.247794151306152344e+00,1.638885438442230225e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-1.050864338874816895e+00,-1.791594862937927246e+00,4.756777584552764893e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-1.085983365774154663e-01,-4.685656130313873291e-01,-1.124487593770027161e-01,4.159999999999999809e-02,0.000000000000000000e+00,0.000000000000000000e+00
-1.063947558403015137e+00,-1.407810330390930176e+00,5.430303215980529785e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-2.546374201774597168e-01,-3.893228471279144287e-01,-2.229093909263610840e-01,4.159999999999999809e-02,0.000000000000000000e+00,0.000000000000000000e+00
-8.575859069824218750e-01,3.034663796424865723e-01,-1.606329321861267090e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-4.470370709896087646e-01,-5.303054451942443848e-01,1.190157420933246613e-02,4.159999999999999809e-02,0.000000000000000000e+00,0.000000000000000000e+00
-7.728853821754455566e-01,-8.650462627410888672e-01,-6.026435494422912598e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-4.130447804927825928e-01,-2.256364524364471436e-01,-1.234821379184722900e-01,4.159999999999999809e-02,0.000000000000000000e+00,0.000000000000000000e+00
-7.900953292846679688e-01,-1.018368005752563477e-01,-1.032597661018371582e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-6.741086244583129883e-01,-1.556757926940917969e+00,1.343034952878952026e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-2.234779596328735352e-01,1.879485510289669037e-02,-5.165508985519409180e-01,4.159999999999999809e-02,0.000000000000000000e+00,0.000000000000000000e+00
-2.897774279117584229e-01,-8.113723993301391602e-01,2.910820841789245605e-01,4.159999999999999809e-02,0.000000000000000000e+00,0.000000000000000000e+00
-8.207197189331054688e-01,9.812629818916320801e-01,-2.144848823547363281e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-3.907667994499206543e-01,-3.373479545116424561e-01,-3.419795632362365723e-01,4.159999999999999809e-02,0.000000000000000000e+00,0.000000000000000000e+00
-4.744516015052795410e-01,3.084638118743896484e-01,-1.048087716102600098e+00,4.159999999999999809e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.215476363897323608e-02,-9.534234404563903809e-01,5.698299407958984375e-01,4.159999999999999809e-02,0.000000000000000000e+00,0.000000000000000000e+00
-5.518922805786132812e-01,-1.206856489181518555e+00,-5.112734064459800720e-02,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-1.114976406097412109e+00,-1.691176295280456543e+00,-2.467055246233940125e-02,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-3.307753205299377441e-01,-5.256018638610839844e-01,2.407963722944259644e-01,4.159999999999999809e-02,0.000000000000000000e+00,0.000000000000000000e+00
-5.238401293754577637e-01,1.172250285744667053e-01,-9.010928869247436523e-01,1.000000000000000000e+00,4.416669072912757787e-01,0.000000000000000000e+00
-3.133228421211242676e-01,-7.120171785354614258e-01,-1.678958982229232788e-01,4.159999999999999809e-02,0.000000000000000000e+00,0.000000000000000000e+00
-1.697997599840164185e-01,6.335946917533874512e-02,-5.017457604408264160e-01,4.159999999999999809e-02,0.000000000000000000e+00,0.000000000000000000e+00
-1.259344458580017090e+00,-1.894791722297668457e+00,3.654456436634063721e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.127654850482940674e-01,-2.802093625068664551e-01,-1.329797059297561646e-01,4.159999999999999809e-02,0.000000000000000000e+00,0.000000000000000000e+00
-5.993869900703430176e-01,-8.632045984268188477e-01,3.203225135803222656e-01,4.159999999999999809e-02,0.000000000000000000e+00,0.000000000000000000e+00
-1.257910132408142090e+00,-1.565003275871276855e+00,2.921909689903259277e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-4.883649647235870361e-01,-1.180162906646728516e+00,9.279607236385345459e-02,1.000000000000000000e+00,1.000000000000000000e+00,4.904406669112552075e-01
-4.713092148303985596e-01,-4.800474643707275391e-01,2.376802563667297363e-01,4.159999999999999809e-02,0.000000000000000000e+00,0.000000000000000000e+00
-7.376739978790283203e-01,-9.923903346061706543e-01,-3.791201859712600708e-02,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-3.802129030227661133e-01,-4.459151923656463623e-01,-4.516192376613616943e-01,4.159999999999999809e-02,0.000000000000000000e+00,0.000000000000000000e+00
-6.660348773002624512e-01,2.718790471553802490e-01,-1.175676822662353516e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-1.171356439590454102e+00,-1.373681545257568359e+00,1.209537684917449951e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-7.759909629821777344e-01,4.004658013582229614e-02,-1.583574891090393066e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-7.003058195114135742e-01,-6.330482959747314453e-01,1.190761923789978027e-01,4.159999999999999809e-02,0.000000000000000000e+00,0.000000000000000000e+00
-6.517537832260131836e-01,4.438586235046386719e-01,-1.475047826766967773e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.536764242646595946e-01
